ID_id,ID_tdate,ID_bdate,ID_sex,Task_onset,Task_offset,Task_model_type,Task_correct_final_ci,Construct_Action_onset,Construct_Action_offset,Construct_Action_action_cd,Construct_Action_target_rgbls,Construct_Action_verticality_ab,Construct_Action_orientation_longblock_hv,Construct_Action_relation1_color_rgbls,Construct_Action_relation1_orientation_hv,Construct_Action_relation1_frontback_offset,Construct_Action_relation1_leftright_offset,Construct_Action_relation2_color_rgbls,Construct_Action_relation2_orientation_hv,Construct_Action_relation2_frontback_offset,Construct_Action_relation2_leftright_offset,Construct_Action_relation3_color_rgbls,Construct_Action_relation3_orientation_hv,Construct_Action_relation3_frontback_offset,Construct_Action_relation3_leftright_offset,Construct_Action_relation4_color_rgbls,Construct_Action_relation4_orientation_hv,Construct_Action_relation4_frontback_offset,Construct_Action_relation4_leftright_offset,Construct_Action_relation5_color_rgbls,Construct_Action_relation5_orientation_hv,Construct_Action_relation5_frontback_offset,Construct_Action_relation5_leftright_offset,Construct_Action_relation6_color_rgbls,Construct_Action_relation6_orientation_hv,Construct_Action_relation6_frontback_offset,Construct_Action_relation6_leftright_offset,Perspective_Orienting_onset,Perspective_Orienting_offset,Perspective_Orienting_direction_lr
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,886720,886720,c,gs,b,.,bl,h,0,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,897668,897668,d,gs,b,.,bl,v,2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,921570,921570,f,ys,b,.,bl,h,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,922866,922866,c,ys,b,.,bl,h,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,932205,932205,c,yl,b,v,ys,.,-1,-1,bs,.,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,935578,935578,c,gs,a,.,yl,v,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,940236,940236,c,gl,b,v,gs,.,1,-1,bs,.,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",878333,878333,.
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",890773,890773,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",891666,891666,a
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",895190,895190,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",908102,908102,a
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",910622,910622,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",911842,911842,a
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",914613,914613,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",916690,916690,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",919972,919972,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",920176,920176,a
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",920489,920489,a
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",920850,920850,a
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",942038,942038,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",943839,943839,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",948314,948314,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",952617,952617,c
BT_S045,06/21/2024,09/11/1996,m,857650,961418,m4,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",958448,958448,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,986306,986306,c,bl,a,h,rl,h,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,1000319,1000319,c,yl,a,h,rl,v,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,1007998,1007998,c,gs,b,.,bl,v,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,1023162,1023162,c,ys,b,.,yl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,1034144,1034144,c,gl,a,v,bl,h,0,-2,yl,v,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,1038428,1038428,c,bs,a,.,gl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,1043800,1043800,c,rs,a,.,gl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",986306,986306,.
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",992966,992966,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1002744,1002744,a
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1003923,1003923,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1004530,1004530,a
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1004734,1004734,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1012252,1012252,a
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1013736,1013736,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1014212,1014212,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1024372,1024372,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1025342,1025342,a
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1026222,1026222,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1031413,1031413,a
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1039040,1039040,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1039645,1039645,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1048688,1048688,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1052702,1052702,c
BT_S045,06/21/2024,09/11/1996,m,972026,1061242,m5,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1055833,1055833,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1081009,1081009,c,bl,b,v,rl,h,2,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1082594,1082594,d,rl,a,v,bl,h,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1084770,1084770,c,rl,a,v,bl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1087082,1087082,d,rl,a,v,bl,h,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1087796,1087796,c,rl,a,v,bl,h,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1094528,1094528,c,rs,b,.,rl,h,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1117954,1117954,c,yl,b,v,bl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1146684,1146684,c,gs,a,.,bl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1151308,1151308,d,yl,b,h,bl,h,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1155923,1155923,c,yl,b,h,bl,h,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1176978,1176978,c,gl,b,h,yl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1180650,1180650,d,gl,b,v,yl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1191972,1191972,c,gl,b,h,yl,v,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1207238,1207238,d,gl,b,v,yl,h,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1210026,1210026,c,gl,b,h,yl,v,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1214713,1214713,c,ys,b,.,yl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1224748,1224748,f,gl,b,h,yl,v,-1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1226244,1226244,c,gl,b,v,yl,h,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1251030,1251030,d,rs,a,.,yl,v,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1251064,1251064,d,rl,a,h,bl,v,-1,-1,rs,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1256284,1256284,c,rs,a,.,yl,v,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1259191,1259191,c,rl,a,h,bl,v,-1,-1,rs,.,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1263949,1263949,c,bs,a,.,rs,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1266670,1266670,d,bs,a,.,rs,.,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1267384,1267384,c,bs,a,.,yl,v,2,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1282446,1282446,d,bs,a,.,yl,h,-1,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,1283435,1283435,c,bs,a,.,rs,.,0,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1081009,1081009,.
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1081302,1081302,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1084770,1084770,.
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1087796,1087796,.
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1088110,1088110,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1089431,1089431,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1090057,1090057,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1090421,1090421,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1091366,1091366,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1095004,1095004,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1098362,1098362,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1100121,1100121,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1100716,1100716,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1100818,1100818,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1101121,1101121,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1102146,1102146,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1103542,1103542,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1104184,1104184,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1104354,1104354,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1107066,1107066,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1107671,1107671,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1110252,1110252,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1113908,1113908,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1119013,1119013,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1122985,1122985,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1124283,1124283,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1124618,1124618,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1126318,1126318,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1126794,1126794,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1127134,1127134,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1127953,1127953,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1128436,1128436,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1129144,1129144,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1137251,1137251,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1140473,1140473,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1140734,1140734,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1141142,1141142,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1143788,1143788,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1148290,1148290,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1149234,1149234,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1161440,1161440,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1161610,1161610,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1166109,1166109,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1166810,1166810,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1171010,1171010,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1172710,1172710,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1173448,1173448,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1177416,1177416,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1184900,1184900,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1185716,1185716,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1186245,1186245,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1189014,1189014,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1189385,1189385,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1195561,1195561,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1197485,1197485,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1199276,1199276,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1209108,1209108,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1210502,1210502,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1219030,1219030,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1219478,1219478,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1219682,1219682,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1223184,1223184,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1223782,1223782,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1225599,1225599,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1230108,1230108,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1240623,1240623,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1243304,1243304,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1243731,1243731,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1244366,1244366,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1244502,1244502,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1244791,1244791,a
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1269171,1269171,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1272045,1272045,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1277218,1277218,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1285776,1285776,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1289563,1289563,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1293980,1293980,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1297576,1297576,c
BT_S045,06/21/2024,09/11/1996,m,1069674,1300568,m6,c,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1299190,1299190,c
BT_S045,06/21/2024,09/11/1996,m,1308184,1455710,m7,c,1341103,1341103,c,ys,a,.,yl,h,-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1308184,1455710,m7,c,1345884,1345884,c,bl,a,v,yl,h,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
BT_S045,06/21/2024,09/11/1996,m,1308184,1455710,m7,c,1361088,1361088,d,bl,a,h,yl,v,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"","",""
